time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),Action
73.955,73.955,73.955,73.955,73.955,NONE
73.999,73.999,73.999,73.999,73.999,NONE
74.0,74.0,74.0,74.0,74.0,NONE
74.001,74.001,74.001,74.001,74.001,NONE
74.001,74.001,74.001,74.001,74.001,NONE
74.004,74.004,74.004,74.004,74.004,NONE
74.009,74.009,74.009,74.009,74.009,NONE
74.022,74.022,74.022,74.022,74.022,NONE
74.035,74.035,74.035,74.035,74.035,NONE
74.041,74.041,74.041,74.041,74.041,NONE
74.073,74.073,74.073,74.073,74.073,NONE
74.075,74.075,74.075,74.075,74.075,NONE
74.076,74.076,74.076,74.076,74.076,NONE
74.081,74.081,74.081,74.081,74.081,NONE
74.092,74.092,74.092,74.092,74.092,NONE
74.101,74.101,74.101,74.101,74.101,NONE
74.112,74.112,74.112,74.112,74.112,NONE
74.123,74.123,74.123,74.123,74.123,NONE
74.129,74.129,74.129,74.129,74.129,NONE
74.142,74.142,74.142,74.142,74.142,NONE
74.156,74.156,74.156,74.156,74.156,NONE
74.182,74.182,74.182,74.182,74.182,NONE
74.184,74.184,74.184,74.184,74.184,NONE
74.185,74.185,74.185,74.185,74.185,NONE
74.192,74.192,74.192,74.192,74.192,NONE
74.199,74.199,74.199,74.199,74.199,NONE
74.213,74.213,74.213,74.213,74.213,NONE
74.221,74.221,74.221,74.221,74.221,NONE
74.233,74.233,74.233,74.233,74.233,NONE
74.239,74.239,74.239,74.239,74.239,NONE
74.254,74.254,74.254,74.254,74.254,NONE
74.286,74.286,74.286,74.286,74.286,NONE
74.287,74.287,74.287,74.287,74.287,NONE
74.288,74.288,74.288,74.288,74.288,NONE
74.291,74.291,74.291,74.291,74.291,NONE
74.303,74.303,74.303,74.303,74.303,NONE
74.309,74.309,74.309,74.309,74.309,NONE
74.325,74.325,74.325,74.325,74.325,NONE
74.326,74.326,74.326,74.326,74.326,NONE
74.335,74.335,74.335,74.335,74.335,NONE
74.343,74.343,74.343,74.343,74.343,NONE
74.373,74.373,74.373,74.373,74.373,NONE
74.374,74.374,74.374,74.374,74.374,NONE
74.375,74.375,74.375,74.375,74.375,NONE
74.382,74.382,74.382,74.382,74.382,NONE
74.393,74.393,74.393,74.393,74.393,NONE
74.403,74.403,74.403,74.403,74.403,NONE
74.41,74.41,74.41,74.41,74.41,NONE
74.423,74.423,74.423,74.423,74.423,NONE
74.438,74.438,74.438,74.438,74.438,NONE
74.441,74.441,74.441,74.441,74.441,NONE
74.469,74.469,74.469,74.469,74.469,NONE
74.471,74.471,74.471,74.471,74.471,NONE
74.472,74.472,74.472,74.472,74.472,NONE
74.484,74.484,74.484,74.484,74.484,NONE
74.49,74.49,74.49,74.49,74.49,NONE
74.504,74.504,74.504,74.504,74.504,NONE
74.51,74.51,74.51,74.51,74.51,NONE
74.523,74.523,74.523,74.523,74.523,NONE
74.536,74.536,74.536,74.536,74.536,NONE
74.541,74.541,74.541,74.541,74.541,NONE
74.563,74.563,74.563,74.563,74.563,NONE
74.564,74.564,74.564,74.564,74.564,NONE
74.573,74.573,74.573,74.573,74.573,NONE
74.582,74.582,74.582,74.582,74.582,NONE
74.593,74.593,74.593,74.593,74.593,NONE
74.601,74.601,74.601,74.601,74.601,NONE
74.611,74.611,74.611,74.611,74.611,NONE
74.623,74.623,74.623,74.623,74.623,NONE
74.637,74.637,74.637,74.637,74.637,NONE
74.643,74.643,74.643,74.643,74.643,NONE
74.669,74.669,74.669,74.669,74.669,NONE
74.67,74.67,74.67,74.67,74.67,NONE
74.673,74.673,74.673,74.673,74.673,NONE
74.682,74.682,74.682,74.682,74.682,NONE
74.693,74.693,74.693,74.693,74.693,NONE
74.7,74.7,74.7,74.7,74.7,NONE
74.715,74.715,74.715,74.715,74.715,NONE
74.722,74.722,74.722,74.722,74.722,NONE
74.733,74.733,74.733,74.733,74.733,NONE
74.74,74.74,74.74,74.74,74.74,NONE
74.759,74.759,74.759,74.759,74.759,NONE
74.76,74.76,74.76,74.76,74.76,NONE
74.785,74.785,74.785,74.785,74.785,NONE
74.787,74.787,74.787,74.787,74.787,NONE
74.792,74.792,74.792,74.792,74.792,NONE
74.803,74.803,74.803,74.803,74.803,NONE
74.812,74.812,74.812,74.812,74.812,NONE
74.821,74.821,74.821,74.821,74.821,NONE
74.831,74.831,74.831,74.831,74.831,NONE
74.844,74.844,74.844,74.844,74.844,NONE
74.857,74.857,74.857,74.857,74.857,NONE
74.861,74.861,74.861,74.861,74.861,NONE
74.889,74.889,74.889,74.889,74.889,NONE
74.891,74.891,74.891,74.891,74.891,NONE
74.893,74.893,74.893,74.893,74.893,NONE
74.901,74.901,74.901,74.901,74.901,NONE
74.913,74.913,74.913,74.913,74.913,NONE
74.921,74.921,74.921,74.921,74.921,NONE
74.932,74.932,74.932,74.932,74.932,NONE
74.942,74.942,74.942,74.942,74.942,NONE
74.958,74.958,74.958,74.958,74.958,NONE
74.962,74.962,74.962,74.962,74.962,NONE
74.988,74.988,74.988,74.988,74.988,NONE
74.989,74.989,74.989,74.989,74.989,NONE
74.99,74.99,74.99,74.99,74.99,NONE
75.003,75.003,75.003,75.003,75.003,NONE
75.012,75.012,75.012,75.012,75.012,NONE
75.024,75.024,75.024,75.024,75.024,NONE
75.032,75.032,75.032,75.032,75.032,NONE
75.042,75.042,75.042,75.042,75.042,NONE
75.053,75.053,75.053,75.053,75.053,NONE
75.06,75.06,75.06,75.06,75.06,NONE
75.076,75.076,75.076,75.076,75.076,NONE
75.077,75.077,75.077,75.077,75.077,NONE
75.08,75.08,75.08,75.08,75.08,NONE
75.102,75.102,75.102,75.102,75.102,NONE
75.104,75.104,75.104,75.104,75.104,NONE
75.112,75.112,75.112,75.112,75.112,NONE
75.123,75.123,75.123,75.123,75.123,NONE
75.131,75.131,75.131,75.131,75.131,NONE
75.145,75.145,75.145,75.145,75.145,NONE
75.163,75.163,75.163,75.163,75.163,NONE
75.165,75.165,75.165,75.165,75.165,NONE
75.205,75.205,75.205,75.205,75.205,NONE
75.206,75.206,75.206,75.206,75.206,NONE
75.207,75.207,75.207,75.207,75.207,NONE
75.208,75.208,75.208,75.208,75.208,NONE
75.214,75.214,75.214,75.214,75.214,NONE
75.222,75.222,75.222,75.222,75.222,NONE
75.235,75.235,75.235,75.235,75.235,NONE
75.24,75.24,75.24,75.24,75.24,NONE
75.255,75.255,75.255,75.255,75.255,NONE
75.261,75.261,75.261,75.261,75.261,NONE
75.275,75.275,75.275,75.275,75.275,NONE
75.308,75.308,75.308,75.308,75.308,NONE
75.309,75.309,75.309,75.309,75.309,NONE
75.31,75.31,75.31,75.31,75.31,NONE
75.311,75.311,75.311,75.311,75.311,NONE
75.325,75.325,75.325,75.325,75.325,NONE
75.326,75.326,75.326,75.326,75.326,NONE
75.33,75.33,75.33,75.33,75.33,NONE
75.344,75.344,75.344,75.344,75.344,NONE
75.358,75.358,75.358,75.358,75.358,NONE
75.362,75.362,75.362,75.362,75.362,NONE
75.409,75.409,75.409,75.409,75.409,NONE
75.41,75.41,75.41,75.41,75.41,NONE
75.411,75.411,75.411,75.411,75.411,NONE
75.412,75.412,75.412,75.412,75.412,NONE
75.413,75.413,75.413,75.413,75.413,NONE
75.422,75.422,75.422,75.422,75.422,NONE
75.432,75.432,75.432,75.432,75.432,NONE
75.444,75.444,75.444,75.444,75.444,NONE
75.46,75.46,75.46,75.46,75.46,NONE
75.465,75.465,75.465,75.465,75.465,NONE
75.486,75.486,75.486,75.486,75.486,NONE
75.487,75.487,75.487,75.487,75.487,NONE
75.491,75.491,75.491,75.491,75.491,NONE
75.506,75.506,75.506,75.506,75.506,NONE
75.508,75.508,75.508,75.508,75.508,NONE
75.511,75.511,75.511,75.511,75.511,NONE
75.524,75.524,75.524,75.524,75.524,NONE
75.532,75.532,75.532,75.532,75.532,NONE
75.543,75.543,75.543,75.543,75.543,NONE
75.557,75.557,75.557,75.557,75.557,NONE
75.561,75.561,75.561,75.561,75.561,NONE
75.588,75.588,75.588,75.588,75.588,NONE
75.589,75.589,75.589,75.589,75.589,NONE
75.594,75.594,75.594,75.594,75.594,NONE
75.603,75.603,75.603,75.603,75.603,NONE
75.612,75.612,75.612,75.612,75.612,NONE
75.624,75.624,75.624,75.624,75.624,NONE
75.632,75.632,75.632,75.632,75.632,NONE
75.644,75.644,75.644,75.644,75.644,NONE
75.663,75.663,75.663,75.663,75.663,NONE
75.665,75.665,75.665,75.665,75.665,NONE
75.689,75.689,75.689,75.689,75.689,NONE
75.691,75.691,75.691,75.691,75.691,NONE
75.694,75.694,75.694,75.694,75.694,NONE
75.702,75.702,75.702,75.702,75.702,NONE
75.714,75.714,75.714,75.714,75.714,NONE
75.722,75.722,75.722,75.722,75.722,NONE
75.737,75.737,75.737,75.737,75.737,NONE
75.743,75.743,75.743,75.743,75.743,NONE
75.753,75.753,75.753,75.753,75.753,NONE
75.763,75.763,75.763,75.763,75.763,NONE
75.786,75.786,75.786,75.786,75.786,NONE
75.787,75.787,75.787,75.787,75.787,NONE
75.792,75.792,75.792,75.792,75.792,NONE
75.813,75.813,75.813,75.813,75.813,NONE
75.814,75.814,75.814,75.814,75.814,NONE
75.826,75.826,75.826,75.826,75.826,NONE
75.831,75.831,75.831,75.831,75.831,NONE
75.844,75.844,75.844,75.844,75.844,NONE
75.858,75.858,75.858,75.858,75.858,NONE
75.863,75.863,75.863,75.863,75.863,NONE
75.896,75.896,75.896,75.896,75.896,NONE
75.898,75.898,75.898,75.898,75.898,NONE
75.898,75.898,75.898,75.898,75.898,NONE
75.906,75.906,75.906,75.906,75.906,NONE
75.914,75.914,75.914,75.914,75.914,NONE
75.923,75.923,75.923,75.923,75.923,NONE
75.933,75.933,75.933,75.933,75.933,NONE
75.943,75.943,75.943,75.943,75.943,NONE
75.964,75.964,75.964,75.964,75.964,NONE
75.965,75.965,75.965,75.965,75.965,NONE
75.99,75.99,75.99,75.99,75.99,NONE
75.992,75.992,75.992,75.992,75.992,NONE
75.993,75.993,75.993,75.993,75.993,NONE
76.007,76.007,76.007,76.007,76.007,NONE
76.011,76.011,76.011,76.011,76.011,NONE
76.024,76.024,76.024,76.024,76.024,NONE
76.032,76.032,76.032,76.032,76.032,NONE
76.043,76.043,76.043,76.043,76.043,NONE
76.065,76.065,76.065,76.065,76.065,NONE
76.066,76.066,76.066,76.066,76.066,NONE
76.09,76.09,76.09,76.09,76.09,NONE
76.092,76.092,76.092,76.092,76.092,NONE
76.094,76.094,76.094,76.094,76.094,NONE
76.105,76.105,76.105,76.105,76.105,NONE
76.112,76.112,76.112,76.112,76.112,NONE
76.125,76.125,76.125,76.125,76.125,NONE
76.131,76.131,76.131,76.131,76.131,NONE
76.144,76.144,76.144,76.144,76.144,NONE
76.153,76.153,76.153,76.153,76.153,NONE
76.165,76.165,76.165,76.165,76.165,NONE
76.199,76.199,76.199,76.199,76.199,NONE
76.205,76.205,76.205,76.205,76.205,NONE
76.206,76.206,76.206,76.206,76.206,NONE
76.207,76.207,76.207,76.207,76.207,NONE
76.214,76.214,76.214,76.214,76.214,NONE
76.223,76.223,76.223,76.223,76.223,NONE
76.234,76.234,76.234,76.234,76.234,NONE
76.241,76.241,76.241,76.241,76.241,NONE
76.261,76.261,76.261,76.261,76.261,NONE
76.263,76.263,76.263,76.263,76.263,NONE
76.289,76.289,76.289,76.289,76.289,NONE
76.291,76.291,76.291,76.291,76.291,NONE
76.293,76.293,76.293,76.293,76.293,NONE
76.305,76.305,76.305,76.305,76.305,NONE
76.314,76.314,76.314,76.314,76.314,NONE
76.324,76.324,76.324,76.324,76.324,NONE
76.334,76.334,76.334,76.334,76.334,NONE
76.342,76.342,76.342,76.342,76.342,NONE
76.362,76.362,76.362,76.362,76.362,NONE
76.363,76.363,76.363,76.363,76.363,NONE
76.392,76.392,76.392,76.392,76.392,NONE
76.394,76.394,76.394,76.394,76.394,NONE
76.395,76.395,76.395,76.395,76.395,NONE
76.403,76.403,76.403,76.403,76.403,NONE
76.415,76.415,76.415,76.415,76.415,NONE
76.423,76.423,76.423,76.423,76.423,NONE
76.433,76.433,76.433,76.433,76.433,NONE
76.443,76.443,76.443,76.443,76.443,NONE
76.461,76.461,76.461,76.461,76.461,NONE
76.466,76.466,76.466,76.466,76.466,NONE
76.493,76.493,76.493,76.493,76.493,NONE
76.495,76.495,76.495,76.495,76.495,NONE
76.496,76.496,76.496,76.496,76.496,NONE
76.507,76.507,76.507,76.507,76.507,NONE
76.512,76.512,76.512,76.512,76.512,NONE
76.525,76.525,76.525,76.525,76.525,NONE
76.533,76.533,76.533,76.533,76.533,NONE
76.544,76.544,76.544,76.544,76.544,NONE
76.555,76.555,76.555,76.555,76.555,NONE
76.566,76.566,76.566,76.566,76.566,NONE
76.597,76.597,76.597,76.597,76.597,NONE
76.597,76.597,76.597,76.597,76.597,NONE
76.598,76.598,76.598,76.598,76.598,NONE
76.599,76.599,76.599,76.599,76.599,NONE
76.604,76.604,76.604,76.604,76.604,NONE
76.613,76.613,76.613,76.613,76.613,NONE
76.625,76.625,76.625,76.625,76.625,NONE
76.634,76.634,76.634,76.634,76.634,NONE
76.644,76.644,76.644,76.644,76.644,NONE
76.653,76.653,76.653,76.653,76.653,NONE
76.666,76.666,76.666,76.666,76.666,NONE
76.691,76.691,76.691,76.691,76.691,NONE
76.692,76.692,76.692,76.692,76.692,NONE
76.696,76.696,76.696,76.696,76.696,NONE
76.702,76.702,76.702,76.702,76.702,NONE
76.715,76.715,76.715,76.715,76.715,NONE
76.725,76.725,76.725,76.725,76.725,NONE
76.736,76.736,76.736,76.736,76.736,NONE
76.743,76.743,76.743,76.743,76.743,NONE
76.76,76.76,76.76,76.76,76.76,NONE
76.763,76.763,76.763,76.763,76.763,NONE
76.787,76.787,76.787,76.787,76.787,NONE
76.789,76.789,76.789,76.789,76.789,NONE
76.816,76.816,76.816,76.816,76.816,NONE
76.818,76.818,76.818,76.818,76.818,NONE
76.818,76.818,76.818,76.818,76.818,NONE
76.827,76.827,76.827,76.827,76.827,NONE
76.829,76.829,76.829,76.829,76.829,NONE
76.832,76.832,76.832,76.832,76.832,NONE
76.845,76.845,76.845,76.845,76.845,NONE
76.854,76.854,76.854,76.854,76.854,NONE
76.865,76.865,76.865,76.865,76.865,NONE
76.896,76.896,76.896,76.896,76.896,NONE
76.898,76.898,76.898,76.898,76.898,NONE
76.899,76.899,76.899,76.899,76.899,NONE
76.904,76.904,76.904,76.904,76.904,NONE
76.916,76.916,76.916,76.916,76.916,NONE
76.925,76.925,76.925,76.925,76.925,NONE
76.934,76.934,76.934,76.934,76.934,NONE
76.946,76.946,76.946,76.946,76.946,NONE
76.952,76.952,76.952,76.952,76.952,NONE
76.968,76.968,76.968,76.968,76.968,NONE
76.969,76.969,76.969,76.969,76.969,NONE
76.973,76.973,76.973,76.973,76.973,NONE
76.992,76.992,76.992,76.992,76.992,NONE
76.994,76.994,76.994,76.994,76.994,NONE
77.008,77.008,77.008,77.008,77.008,NONE
77.012,77.012,77.012,77.012,77.012,NONE
77.026,77.026,77.026,77.026,77.026,NONE
77.033,77.033,77.033,77.033,77.033,NONE
77.044,77.044,77.044,77.044,77.044,NONE
77.055,77.055,77.055,77.055,77.055,NONE
77.067,77.067,77.067,77.067,77.067,NONE
77.097,77.097,77.097,77.097,77.097,NONE
77.106,77.106,77.106,77.106,77.106,NONE
77.114,77.114,77.114,77.114,77.114,NONE
77.116,77.116,77.116,77.116,77.116,NONE
77.117,77.117,77.117,77.117,77.117,NONE
77.125,77.125,77.125,77.125,77.125,NONE
77.132,77.132,77.132,77.132,77.132,NONE
77.145,77.145,77.145,77.145,77.145,NONE
77.153,77.153,77.153,77.153,77.153,NONE
77.166,77.166,77.166,77.166,77.166,NONE
77.196,77.196,77.196,77.196,77.196,NONE
77.197,77.197,77.197,77.197,77.197,NONE
77.198,77.198,77.198,77.198,77.198,NONE
77.202,77.202,77.202,77.202,77.202,NONE
77.215,77.215,77.215,77.215,77.215,NONE
77.224,77.224,77.224,77.224,77.224,NONE
77.236,77.236,77.236,77.236,77.236,NONE
77.245,77.245,77.245,77.245,77.245,NONE
77.255,77.255,77.255,77.255,77.255,NONE
77.268,77.268,77.268,77.268,77.268,NONE
77.295,77.295,77.295,77.295,77.295,NONE
77.297,77.297,77.297,77.297,77.297,NONE
77.298,77.298,77.298,77.298,77.298,NONE
77.306,77.306,77.306,77.306,77.306,NONE
77.312,77.312,77.312,77.312,77.312,NONE
77.327,77.327,77.327,77.327,77.327,NONE
77.329,77.329,77.329,77.329,77.329,NONE
77.333,77.333,77.333,77.333,77.333,NONE
77.346,77.346,77.346,77.346,77.346,NONE
77.355,77.355,77.355,77.355,77.355,NONE
77.365,77.365,77.365,77.365,77.365,NONE
77.395,77.395,77.395,77.395,77.395,NONE
77.397,77.397,77.397,77.397,77.397,NONE
77.398,77.398,77.398,77.398,77.398,NONE
77.406,77.406,77.406,77.406,77.406,NONE
77.413,77.413,77.413,77.413,77.413,NONE
77.428,77.428,77.428,77.428,77.428,NONE
77.434,77.434,77.434,77.434,77.434,NONE
77.444,77.444,77.444,77.444,77.444,NONE
77.456,77.456,77.456,77.456,77.456,NONE
77.468,77.468,77.468,77.468,77.468,NONE
77.476,77.476,77.476,77.476,77.476,NONE
77.506,77.506,77.506,77.506,77.506,NONE
77.508,77.508,77.508,77.508,77.508,NONE
77.509,77.509,77.509,77.509,77.509,NONE
77.515,77.515,77.515,77.515,77.515,NONE
77.528,77.528,77.528,77.528,77.528,NONE
77.534,77.534,77.534,77.534,77.534,NONE
77.546,77.546,77.546,77.546,77.546,NONE
77.557,77.557,77.557,77.557,77.557,NONE
77.563,77.563,77.563,77.563,77.563,NONE
77.585,77.585,77.585,77.585,77.585,NONE
77.587,77.587,77.587,77.587,77.587,NONE
77.588,77.588,77.588,77.588,77.588,NONE
77.642,77.642,77.642,77.642,77.642,NONE
77.643,77.643,77.643,77.643,77.643,NONE
77.645,77.645,77.645,77.645,77.645,NONE
77.646,77.646,77.646,77.646,77.646,NONE
77.647,77.647,77.647,77.647,77.647,NONE
77.649,77.649,77.649,77.649,77.649,NONE
77.65,77.65,77.65,77.65,77.65,NONE
77.653,77.653,77.653,77.653,77.653,NONE
77.666,77.666,77.666,77.666,77.666,NONE
77.674,77.674,77.674,77.674,77.674,NONE
77.686,77.686,77.686,77.686,77.686,NONE
77.711,77.711,77.711,77.711,77.711,NONE
77.712,77.712,77.712,77.712,77.712,NONE
77.716,77.716,77.716,77.716,77.716,NONE
77.728,77.728,77.728,77.728,77.728,NONE
77.733,77.733,77.733,77.733,77.733,NONE
77.746,77.746,77.746,77.746,77.746,NONE
77.756,77.756,77.756,77.756,77.756,NONE
77.77,77.77,77.77,77.77,77.77,NONE
77.773,77.773,77.773,77.773,77.773,NONE
77.8,77.8,77.8,77.8,77.8,NONE
77.801,77.801,77.801,77.801,77.801,NONE
77.806,77.806,77.806,77.806,77.806,NONE
77.816,77.816,77.816,77.816,77.816,NONE
77.824,77.824,77.824,77.824,77.824,NONE
77.836,77.836,77.836,77.836,77.836,NONE
77.844,77.844,77.844,77.844,77.844,NONE
77.859,77.859,77.859,77.859,77.859,NONE
77.86,77.86,77.86,77.86,77.86,NONE
77.877,77.877,77.877,77.877,77.877,NONE
77.883,77.883,77.883,77.883,77.883,NONE
77.884,77.884,77.884,77.884,77.884,NONE
77.903,77.903,77.903,77.903,77.903,NONE
77.905,77.905,77.905,77.905,77.905,NONE
77.918,77.918,77.918,77.918,77.918,NONE
77.925,77.925,77.925,77.925,77.925,NONE
77.936,77.936,77.936,77.936,77.936,NONE
77.944,77.944,77.944,77.944,77.944,NONE
77.956,77.956,77.956,77.956,77.956,NONE
77.973,77.973,77.973,77.973,77.973,NONE
77.976,77.976,77.976,77.976,77.976,NONE
78.004,78.004,78.004,78.004,78.004,Pushup
78.006,78.006,78.006,78.006,78.006,Pushup
78.008,78.008,78.008,78.008,78.008,Pushup
78.016,78.016,78.016,78.016,78.016,Pushup
78.026,78.026,78.026,78.026,78.026,Pushup
78.034,78.034,78.034,78.034,78.034,Pushup
78.045,78.045,78.045,78.045,78.045,Pushup
78.056,78.056,78.056,78.056,78.056,Pushup
78.075,78.075,78.075,78.075,78.075,Pushup
78.079,78.079,78.079,78.079,78.079,Pushup
78.08,78.08,78.08,78.08,78.08,Pushup
78.107,78.107,78.107,78.107,78.107,Pushup
78.108,78.108,78.108,78.108,78.108,Pushup
78.109,78.109,78.109,78.109,78.109,Pushup
78.115,78.115,78.115,78.115,78.115,Pushup
78.126,78.126,78.126,78.126,78.126,Pushup
78.135,78.135,78.135,78.135,78.135,Pushup
78.151,78.151,78.151,78.151,78.151,Pushup
78.154,78.154,78.154,78.154,78.154,Pushup
78.167,78.167,78.167,78.167,78.167,Pushup
78.175,78.175,78.175,78.175,78.175,Pushup
78.189,78.189,78.189,78.189,78.189,Pushup
78.218,78.218,78.218,78.218,78.218,Pushup
78.219,78.219,78.219,78.219,78.219,Pushup
78.22,78.22,78.22,78.22,78.22,Pushup
78.225,78.225,78.225,78.225,78.225,Pushup
78.237,78.237,78.237,78.237,78.237,Pushup
78.246,78.246,78.246,78.246,78.246,Pushup
78.255,78.255,78.255,78.255,78.255,Pushup
78.275,78.275,78.275,78.275,78.275,Pushup
78.283,78.283,78.283,78.283,78.283,Pushup
78.285,78.285,78.285,78.285,78.285,Pushup
78.295,78.295,78.295,78.295,78.295,Pushup
78.307,78.307,78.307,78.307,78.307,Pushup
78.316,78.316,78.316,78.316,78.316,Pushup
78.325,78.325,78.325,78.325,78.325,Pushup
78.336,78.336,78.336,78.336,78.336,Pushup
78.344,78.344,78.344,78.344,78.344,Pushup
78.359,78.359,78.359,78.359,78.359,Pushup
78.36,78.36,78.36,78.36,78.36,Pushup
78.363,78.363,78.363,78.363,78.363,Pushup
78.377,78.377,78.377,78.377,78.377,Pushup
78.404,78.404,78.404,78.404,78.404,Pushup
78.406,78.406,78.406,78.406,78.406,Pushup
78.408,78.408,78.408,78.408,78.408,Pushup
78.418,78.418,78.418,78.418,78.418,Pushup
78.425,78.425,78.425,78.425,78.425,Pushup
78.435,78.435,78.435,78.435,78.435,Pushup
78.448,78.448,78.448,78.448,78.448,Pushup
78.453,78.453,78.453,78.453,78.453,Pushup
78.467,78.467,78.467,78.467,78.467,Pushup
78.475,78.475,78.475,78.475,78.475,Pushup
78.491,78.491,78.491,78.491,78.491,Pushup
78.496,78.496,78.496,78.496,78.496,Pushup
78.527,78.527,78.527,78.527,78.527,Pushup
78.528,78.528,78.528,78.528,78.528,Pushup
78.529,78.529,78.529,78.529,78.529,Pushup
78.536,78.536,78.536,78.536,78.536,Pushup
78.545,78.545,78.545,78.545,78.545,Pushup
78.556,78.556,78.556,78.556,78.556,Pushup
78.564,78.564,78.564,78.564,78.564,Pushup
78.577,78.577,78.577,78.577,78.577,Pushup
78.604,78.604,78.604,78.604,78.604,Pushup
78.606,78.606,78.606,78.606,78.606,Pushup
78.607,78.607,78.607,78.607,78.607,Pushup
78.617,78.617,78.617,78.617,78.617,Pushup
78.627,78.627,78.627,78.627,78.627,Pushup
78.634,78.634,78.634,78.634,78.634,Pushup
78.647,78.647,78.647,78.647,78.647,Pushup
78.655,78.655,78.655,78.655,78.655,Pushup
78.677,78.677,78.677,78.677,78.677,Pushup
78.678,78.678,78.678,78.678,78.678,Pushup
78.715,78.715,78.715,78.715,78.715,Pushup
78.716,78.716,78.716,78.716,78.716,Pushup
78.717,78.717,78.717,78.717,78.717,Pushup
78.718,78.718,78.718,78.718,78.718,Pushup
78.725,78.725,78.725,78.725,78.725,Pushup
78.737,78.737,78.737,78.737,78.737,Pushup
78.746,78.746,78.746,78.746,78.746,Pushup
78.756,78.756,78.756,78.756,78.756,Pushup
78.775,78.775,78.775,78.775,78.775,Pushup
78.777,78.777,78.777,78.777,78.777,Pushup
78.808,78.808,78.808,78.808,78.808,Pushup
78.81,78.81,78.81,78.81,78.81,Pushup
78.81,78.81,78.81,78.81,78.81,Pushup
78.817,78.817,78.817,78.817,78.817,Pushup
78.825,78.825,78.825,78.825,78.825,Pushup
78.835,78.835,78.835,78.835,78.835,Pushup
78.847,78.847,78.847,78.847,78.847,Pushup
78.856,78.856,78.856,78.856,78.856,Pushup
78.865,78.865,78.865,78.865,78.865,Pushup
78.883,78.883,78.883,78.883,78.883,Pushup
78.888,78.888,78.888,78.888,78.888,Pushup
78.895,78.895,78.895,78.895,78.895,Pushup
78.913,78.913,78.913,78.913,78.913,Pushup
78.921,78.921,78.921,78.921,78.921,Pushup
78.926,78.926,78.926,78.926,78.926,Pushup
78.936,78.936,78.936,78.936,78.936,Pushup
78.945,78.945,78.945,78.945,78.945,Pushup
78.957,78.957,78.957,78.957,78.957,Pushup
78.965,78.965,78.965,78.965,78.965,Pushup
78.977,78.977,78.977,78.977,78.977,Pushup
79.011,79.011,79.011,79.011,79.011,Pushup
79.013,79.013,79.013,79.013,79.013,Pushup
79.014,79.014,79.014,79.014,79.014,Pushup
79.015,79.015,79.015,79.015,79.015,Pushup
79.027,79.027,79.027,79.027,79.027,Pushup
79.035,79.035,79.035,79.035,79.035,Pushup
79.046,79.046,79.046,79.046,79.046,Pushup
79.057,79.057,79.057,79.057,79.057,Pushup
79.064,79.064,79.064,79.064,79.064,Pushup
79.083,79.083,79.083,79.083,79.083,Pushup
79.085,79.085,79.085,79.085,79.085,Pushup
79.086,79.086,79.086,79.086,79.086,Pushup
79.098,79.098,79.098,79.098,79.098,Pushup
79.112,79.112,79.112,79.112,79.112,Pushup
79.115,79.115,79.115,79.115,79.115,Pushup
79.127,79.127,79.127,79.127,79.127,Pushup
79.136,79.136,79.136,79.136,79.136,Pushup
79.147,79.147,79.147,79.147,79.147,Pushup
79.156,79.156,79.156,79.156,79.156,Pushup
79.177,79.177,79.177,79.177,79.177,Pushup
79.179,79.179,79.179,79.179,79.179,Pushup
79.211,79.211,79.211,79.211,79.211,Pushup
79.213,79.213,79.213,79.213,79.213,Pushup
79.215,79.215,79.215,79.215,79.215,Pushup
79.22,79.22,79.22,79.22,79.22,Pushup
79.222,79.222,79.222,79.222,79.222,Pushup
79.224,79.224,79.224,79.224,79.224,Pushup
79.237,79.237,79.237,79.237,79.237,Pushup
